cliente_id,produto,valor_divida,dias_atraso,faixa_atraso,score,operador
9064,Crédito Pessoal,6955.2,1,0-30,729,Fernanda
9065,Cartão de Crédito,903.7,9,0-30,898,Helena
9066,Cartão de Crédito,3185.38,64,61-90,496,Ana
9067,Crédito Pessoal,4422.66,104,90+,320,Daniela
9068,Cartão de Crédito,2018.8,126,90+,328,Daniela
9069,Crédito Pessoal,6532.45,90,61-90,431,Eduardo
9070,Crédito Pessoal,5701.99,44,31-60,672,Helena
9071,Empréstimo Consignado,8266.99,70,61-90,475,Gustavo
9072,Cartão de Crédito,1780.53,11,0-30,804,Daniela
9073,Crédito Pessoal,7029.42,7,0-30,702,Daniela
9074,Cartão de Crédito,1510.87,75,61-90,635,Helena
9075,Crédito Pessoal,6548.26,60,31-60,612,Carlos
9076,Cartão de Crédito,2571.77,20,0-30,730,Carlos
9077,Cartão de Crédito,2471.42,40,31-60,538,Bruno
9078,Cartão de Crédito,2059.07,13,0-30,607,Fernanda
9079,Cartão de Crédito,2631.75,19,0-30,645,Gustavo
9080,Crédito Pessoal,2248.76,84,61-90,593,Ana
9081,Crédito Pessoal,7469.29,17,0-30,605,Fernanda
9082,Cartão de Crédito,2177.6,87,61-90,511,Daniela
9083,Crédito Pessoal,3620.45,37,31-60,557,Helena
9084,Cartão de Crédito,2342.56,7,0-30,768,Daniela
9085,Crédito Pessoal,4252.75,43,31-60,621,Ana
9086,Crédito Pessoal,7486.8,178,90+,548,Fernanda
9087,Crédito Pessoal,1533.27,67,61-90,644,Carlos
9088,Empréstimo Consignado,7777.38,72,61-90,606,Carlos
9089,Crédito Pessoal,8165.49,27,0-30,714,Ana
9090,Cartão de Crédito,2554.62,52,31-60,738,Gustavo
9091,Crédito Pessoal,5376.9,6,0-30,653,Ana
9092,Crédito Pessoal,4943.64,40,31-60,575,Carlos
9093,Cartão de Crédito,1980.74,31,31-60,668,Gustavo
9094,Cartão de Crédito,2932.15,38,31-60,547,Ana
9095,Cartão de Crédito,2346.65,58,31-60,723,Gustavo
9096,Empréstimo Consignado,8422.33,38,31-60,569,Fernanda
9097,Crédito Pessoal,6098.07,172,90+,543,Carlos
9098,Crédito Pessoal,5883.92,1,0-30,754,Helena
9099,Empréstimo Consignado,8290.61,14,0-30,646,Ana
9100,Crédito Pessoal,6797.12,45,31-60,704,Carlos
9101,Cartão de Crédito,3309.35,59,31-60,616,Bruno
9102,Cartão de Crédito,3127.79,102,90+,322,Carlos
9103,Crédito Pessoal,7110.6,1,0-30,801,Carlos
9104,Cartão de Crédito,3584.61,49,31-60,641,Daniela
9105,Crédito Pessoal,2587.29,124,90+,360,Fernanda
9106,Crédito Pessoal,10515.45,4,0-30,725,Gustavo
9107,Crédito Pessoal,5312.97,1,0-30,752,Carlos
9108,Empréstimo Consignado,7270.7,59,31-60,564,Helena
9109,Crédito Pessoal,5337.17,24,0-30,695,Ana
9110,Cartão de Crédito,1319.45,75,61-90,551,Eduardo
9111,Empréstimo Consignado,8702.16,7,0-30,780,Ana
9112,Cartão de Crédito,1865.52,148,90+,539,Daniela
9113,Cartão de Crédito,2558.11,4,0-30,777,Ana
9114,Cartão de Crédito,2615.86,3,0-30,728,Bruno
9115,Crédito Pessoal,3814.74,2,0-30,638,Eduardo
9116,Cartão de Crédito,1057.06,42,31-60,701,Eduardo
9117,Cartão de Crédito,2718.97,173,90+,343,Gustavo
9118,Empréstimo Consignado,7996.85,28,0-30,732,Fernanda
9119,Empréstimo Consignado,8577.04,92,90+,422,Daniela
9120,Empréstimo Consignado,6735.48,111,90+,495,Fernanda
9121,Empréstimo Consignado,6029.24,79,61-90,643,Eduardo
9122,Cartão de Crédito,2327.92,57,31-60,623,Carlos
9123,Cartão de Crédito,2611.32,150,90+,408,Daniela
9124,Empréstimo Consignado,10021.02,36,31-60,571,Fernanda
9125,Crédito Pessoal,3379.65,17,0-30,807,Bruno
9126,Empréstimo Consignado,10373.45,6,0-30,664,Eduardo
9127,Crédito Pessoal,6307.69,74,61-90,640,Eduardo
9128,Cartão de Crédito,2916.49,44,31-60,578,Daniela
9129,Cartão de Crédito,3964.2,9,0-30,687,Eduardo
9130,Empréstimo Consignado,2721.82,8,0-30,777,Gustavo
9131,Crédito Pessoal,8901.21,15,0-30,861,Helena
9132,Cartão de Crédito,1977.07,17,0-30,665,Eduardo
9133,Cartão de Crédito,2693.24,147,90+,368,Helena
9134,Crédito Pessoal,5088.11,53,31-60,614,Bruno
9135,Cartão de Crédito,1429.44,89,61-90,566,Helena
9136,Cartão de Crédito,2923.21,84,61-90,504,Bruno
9137,Cartão de Crédito,3191.01,79,61-90,497,Daniela
9138,Crédito Pessoal,5844.41,74,61-90,630,Eduardo
9139,Cartão de Crédito,1318.52,34,31-60,595,Fernanda
9140,Cartão de Crédito,1507.87,75,61-90,556,Helena
9141,Crédito Pessoal,3605.43,22,0-30,645,Gustavo
9142,Crédito Pessoal,7545.52,106,90+,421,Ana
9143,Empréstimo Consignado,8288.36,133,90+,330,Helena
9144,Cartão de Crédito,899.46,21,0-30,803,Daniela
9145,Cartão de Crédito,4151.46,40,31-60,647,Fernanda
9146,Crédito Pessoal,8000.49,1,0-30,731,Bruno
9147,Crédito Pessoal,2826.52,172,90+,485,Ana
9148,Crédito Pessoal,4181.44,5,0-30,788,Fernanda
9149,Crédito Pessoal,4427.36,19,0-30,726,Helena
9150,Cartão de Crédito,2918.53,23,0-30,896,Helena
9151,Cartão de Crédito,2659.1,23,0-30,686,Fernanda
9152,Cartão de Crédito,1954.96,23,0-30,720,Eduardo
9153,Crédito Pessoal,7622.2,45,31-60,575,Gustavo
9154,Cartão de Crédito,3895.18,20,0-30,734,Daniela
9155,Crédito Pessoal,4901.1,89,61-90,471,Daniela
9156,Crédito Pessoal,3852.58,13,0-30,798,Bruno
9157,Empréstimo Consignado,12785.36,57,31-60,670,Carlos
9158,Cartão de Crédito,744.43,43,31-60,503,Helena
9159,Cartão de Crédito,1784.51,168,90+,423,Carlos
9160,Crédito Pessoal,6958.73,16,0-30,841,Carlos
9161,Empréstimo Consignado,12174.63,89,61-90,578,Daniela
9162,Cartão de Crédito,2244.38,84,61-90,470,Gustavo
9163,Cartão de Crédito,4324.24,130,90+,425,Gustavo
9164,Crédito Pessoal,110.84,124,90+,358,Bruno
9165,Empréstimo Consignado,11284.2,161,90+,408,Bruno
9166,Empréstimo Consignado,8259.25,159,90+,340,Carlos
9167,Empréstimo Consignado,6540.05,20,0-30,885,Ana
9168,Crédito Pessoal,6755.55,160,90+,422,Carlos
9169,Crédito Pessoal,4219.58,20,0-30,745,Daniela
9170,Crédito Pessoal,2825.93,133,90+,329,Ana
9171,Crédito Pessoal,5230.9,155,90+,434,Bruno
9172,Empréstimo Consignado,7837.43,18,0-30,651,Eduardo
9173,Crédito Pessoal,3438.88,14,0-30,775,Fernanda
9174,Crédito Pessoal,3853.7,46,31-60,522,Ana
9175,Crédito Pessoal,4173.91,6,0-30,764,Gustavo
9176,Crédito Pessoal,1747.5,29,0-30,851,Bruno
9177,Crédito Pessoal,1618.63,29,0-30,702,Helena
9178,Cartão de Crédito,3246.47,35,31-60,552,Ana
9179,Cartão de Crédito,1360.98,82,61-90,504,Carlos
9180,Crédito Pessoal,4964.39,152,90+,472,Ana
9181,Crédito Pessoal,1261.39,17,0-30,850,Ana
9182,Crédito Pessoal,8012.28,19,0-30,776,Helena
9183,Crédito Pessoal,4460.66,20,0-30,648,Ana
9184,Cartão de Crédito,3394.17,45,31-60,610,Daniela
9185,Cartão de Crédito,4191.53,12,0-30,809,Fernanda
9186,Cartão de Crédito,1468.94,10,0-30,847,Helena
9187,Cartão de Crédito,1955.39,19,0-30,774,Daniela
9188,Crédito Pessoal,6744.03,161,90+,406,Fernanda
9189,Empréstimo Consignado,6101.3,12,0-30,752,Helena
9190,Empréstimo Consignado,8871.11,36,31-60,590,Carlos
9191,Empréstimo Consignado,8307.73,157,90+,454,Eduardo
9192,Crédito Pessoal,314.21,38,31-60,639,Daniela
9193,Empréstimo Consignado,10831.01,167,90+,450,Eduardo
9194,Empréstimo Consignado,7588.56,56,31-60,516,Daniela
9195,Empréstimo Consignado,4417.92,6,0-30,643,Bruno
9196,Crédito Pessoal,8093.68,59,31-60,570,Bruno
9197,Cartão de Crédito,1937.69,35,31-60,624,Ana
9198,Empréstimo Consignado,5726.52,175,90+,451,Eduardo
9199,Cartão de Crédito,1059.32,19,0-30,819,Ana
9200,Cartão de Crédito,2976.03,36,31-60,714,Fernanda
9201,Empréstimo Consignado,8127.45,16,0-30,743,Ana
9202,Crédito Pessoal,1523.62,52,31-60,606,Daniela
9203,Cartão de Crédito,2696.5,163,90+,539,Daniela
9204,Cartão de Crédito,3162.03,17,0-30,880,Ana
9205,Empréstimo Consignado,9386.4,52,31-60,565,Fernanda
9206,Crédito Pessoal,7649.42,56,31-60,549,Daniela
9207,Cartão de Crédito,2016.54,64,61-90,468,Fernanda
9208,Cartão de Crédito,3914.18,160,90+,377,Bruno
9209,Cartão de Crédito,2502.92,156,90+,522,Bruno
9210,Cartão de Crédito,3140.4,23,0-30,663,Eduardo
9211,Empréstimo Consignado,11832.88,4,0-30,883,Bruno
9212,Empréstimo Consignado,15948.81,82,61-90,408,Fernanda
9213,Crédito Pessoal,2837.67,100,90+,305,Ana
9214,Crédito Pessoal,3521.14,17,0-30,767,Carlos
9215,Crédito Pessoal,5379.72,39,31-60,598,Daniela
9216,Crédito Pessoal,4258.28,15,0-30,772,Ana
9217,Cartão de Crédito,1858.57,23,0-30,718,Daniela
9218,Empréstimo Consignado,3425.47,15,0-30,825,Eduardo
9219,Empréstimo Consignado,8377.62,35,31-60,673,Ana
9220,Crédito Pessoal,6590.97,64,61-90,590,Ana
9221,Crédito Pessoal,5704.51,74,61-90,528,Helena
9222,Cartão de Crédito,1196.09,30,0-30,786,Ana
9223,Cartão de Crédito,1215.11,119,90+,362,Eduardo
9224,Crédito Pessoal,5122.41,35,31-60,706,Ana
9225,Empréstimo Consignado,7283.45,7,0-30,873,Daniela
9226,Empréstimo Consignado,7046.48,57,31-60,585,Carlos
9227,Crédito Pessoal,4444.82,47,31-60,709,Ana
9228,Empréstimo Consignado,6505.49,28,0-30,792,Eduardo
9229,Crédito Pessoal,5297.65,97,90+,537,Eduardo
9230,Cartão de Crédito,3380.98,14,0-30,619,Ana
9231,Cartão de Crédito,1752.64,68,61-90,583,Eduardo
9232,Crédito Pessoal,5905.7,52,31-60,681,Gustavo
9233,Empréstimo Consignado,8248.07,45,31-60,547,Bruno
9234,Cartão de Crédito,1073.52,51,31-60,727,Fernanda
9235,Cartão de Crédito,1975.48,3,0-30,653,Eduardo
9236,Crédito Pessoal,5020.21,30,0-30,701,Helena
9237,Crédito Pessoal,9328.79,37,31-60,588,Gustavo
9238,Crédito Pessoal,3549.64,62,61-90,543,Gustavo
9239,Cartão de Crédito,2011.8,36,31-60,647,Carlos
9240,Cartão de Crédito,2830.53,30,0-30,829,Bruno
9241,Crédito Pessoal,4773.45,14,0-30,849,Daniela
9242,Cartão de Crédito,1490.64,5,0-30,824,Bruno
9243,Cartão de Crédito,1111.99,10,0-30,760,Carlos
9244,Cartão de Crédito,1010.91,111,90+,467,Fernanda
9245,Cartão de Crédito,3180.02,73,61-90,509,Bruno
9246,Empréstimo Consignado,4908.63,37,31-60,504,Ana
9247,Cartão de Crédito,4395.92,79,61-90,572,Eduardo
9248,Cartão de Crédito,2077.49,17,0-30,896,Ana
9249,Crédito Pessoal,6542.95,9,0-30,842,Gustavo
9250,Crédito Pessoal,2676.5,16,0-30,808,Ana
9251,Crédito Pessoal,5379.8,25,0-30,842,Gustavo
9252,Cartão de Crédito,3630.79,153,90+,381,Ana
9253,Crédito Pessoal,4300.36,1,0-30,630,Gustavo
9254,Crédito Pessoal,2828.81,26,0-30,603,Bruno
9255,Cartão de Crédito,2202.16,40,31-60,693,Daniela
9256,Crédito Pessoal,4567.55,14,0-30,655,Gustavo
9257,Crédito Pessoal,3028.63,76,61-90,404,Fernanda
9258,Crédito Pessoal,8305.91,65,61-90,480,Eduardo
9259,Cartão de Crédito,2515.0,10,0-30,653,Bruno
9260,Crédito Pessoal,7560.48,11,0-30,695,Fernanda
9261,Cartão de Crédito,3359.51,126,90+,392,Helena
9262,Cartão de Crédito,3860.96,47,31-60,579,Ana
9263,Cartão de Crédito,1492.74,135,90+,300,Carlos
9264,Cartão de Crédito,3015.64,59,31-60,703,Carlos
9265,Empréstimo Consignado,6488.51,158,90+,510,Gustavo
9266,Crédito Pessoal,4715.87,4,0-30,725,Ana
9267,Crédito Pessoal,2838.19,11,0-30,606,Gustavo
9268,Crédito Pessoal,9650.14,142,90+,457,Daniela
9269,Crédito Pessoal,3529.65,174,90+,424,Fernanda
9270,Crédito Pessoal,6305.59,18,0-30,870,Eduardo
9271,Crédito Pessoal,2428.72,23,0-30,707,Gustavo
9272,Cartão de Crédito,2296.43,41,31-60,503,Fernanda
9273,Cartão de Crédito,3348.48,27,0-30,669,Bruno
9274,Crédito Pessoal,5694.69,151,90+,337,Daniela
9275,Cartão de Crédito,1746.68,47,31-60,674,Carlos
9276,Crédito Pessoal,3569.81,31,31-60,687,Ana
9277,Crédito Pessoal,5325.59,48,31-60,726,Bruno
9278,Cartão de Crédito,2486.17,98,90+,301,Daniela
9279,Crédito Pessoal,2373.99,38,31-60,696,Fernanda
9280,Crédito Pessoal,4237.92,113,90+,307,Daniela
9281,Crédito Pessoal,4708.13,9,0-30,650,Daniela
9282,Empréstimo Consignado,9705.2,72,61-90,516,Fernanda
9283,Cartão de Crédito,3310.45,35,31-60,721,Bruno
9284,Crédito Pessoal,6342.28,13,0-30,618,Gustavo
9285,Empréstimo Consignado,9018.61,109,90+,393,Eduardo
9286,Cartão de Crédito,2790.12,13,0-30,846,Helena
9287,Cartão de Crédito,2881.64,6,0-30,630,Helena
9288,Empréstimo Consignado,10870.33,18,0-30,679,Fernanda
9289,Crédito Pessoal,8383.79,6,0-30,621,Bruno
9290,Crédito Pessoal,3054.75,19,0-30,888,Fernanda
9291,Cartão de Crédito,2141.43,71,61-90,641,Ana
9292,Cartão de Crédito,3308.42,71,61-90,613,Bruno
9293,Cartão de Crédito,1703.96,56,31-60,699,Daniela
9294,Cartão de Crédito,1463.56,38,31-60,664,Helena
9295,Empréstimo Consignado,6075.01,1,0-30,739,Helena
9296,Empréstimo Consignado,8220.58,49,31-60,613,Eduardo
9297,Empréstimo Consignado,6564.82,38,31-60,696,Eduardo
9298,Empréstimo Consignado,9108.61,88,61-90,463,Ana
9299,Empréstimo Consignado,7147.31,4,0-30,884,Ana
9300,Crédito Pessoal,4309.66,30,0-30,612,Carlos
9301,Crédito Pessoal,1661.86,52,31-60,744,Carlos
9302,Cartão de Crédito,2979.02,28,0-30,625,Carlos
9303,Empréstimo Consignado,9835.77,5,0-30,621,Bruno
9304,Cartão de Crédito,2350.4,32,31-60,592,Eduardo
9305,Cartão de Crédito,2619.2,5,0-30,675,Ana
9306,Crédito Pessoal,5293.77,110,90+,539,Gustavo
9307,Crédito Pessoal,7102.73,1,0-30,691,Carlos
9308,Cartão de Crédito,2678.2,11,0-30,865,Ana
9309,Crédito Pessoal,2329.14,11,0-30,647,Carlos
9310,Crédito Pessoal,8815.93,13,0-30,769,Bruno
9311,Crédito Pessoal,7577.92,70,61-90,489,Fernanda
9312,Crédito Pessoal,5099.42,53,31-60,744,Bruno
9313,Cartão de Crédito,2623.89,62,61-90,627,Helena
9314,Crédito Pessoal,5578.59,25,0-30,786,Daniela
9315,Cartão de Crédito,1883.46,14,0-30,767,Ana
9316,Crédito Pessoal,7229.76,9,0-30,802,Helena
9317,Empréstimo Consignado,11031.64,61,61-90,589,Gustavo
9318,Crédito Pessoal,4827.04,32,31-60,505,Fernanda
9319,Cartão de Crédito,3037.91,111,90+,431,Fernanda
9320,Cartão de Crédito,3334.68,52,31-60,744,Daniela
9321,Crédito Pessoal,5454.02,16,0-30,690,Fernanda
9322,Empréstimo Consignado,4907.5,126,90+,354,Bruno
9323,Cartão de Crédito,3048.63,23,0-30,725,Fernanda
9324,Crédito Pessoal,5112.74,56,31-60,715,Gustavo
9325,Crédito Pessoal,2810.51,53,31-60,696,Helena
9326,Empréstimo Consignado,11104.62,5,0-30,841,Bruno
9327,Cartão de Crédito,2689.59,14,0-30,848,Fernanda
9328,Crédito Pessoal,4540.97,64,61-90,530,Fernanda
9329,Crédito Pessoal,9144.11,65,61-90,406,Ana
9330,Empréstimo Consignado,6364.61,92,90+,387,Gustavo
9331,Cartão de Crédito,1745.7,50,31-60,585,Daniela
9332,Cartão de Crédito,2625.18,58,31-60,639,Fernanda
9333,Crédito Pessoal,4689.78,55,31-60,598,Gustavo
9334,Cartão de Crédito,2053.07,17,0-30,744,Fernanda
9335,Crédito Pessoal,7817.54,9,0-30,797,Daniela
9336,Crédito Pessoal,2755.51,40,31-60,606,Daniela
9337,Cartão de Crédito,2747.81,90,61-90,563,Ana
9338,Empréstimo Consignado,8261.97,39,31-60,644,Ana
9339,Crédito Pessoal,4977.95,104,90+,385,Ana
9340,Cartão de Crédito,3424.3,20,0-30,600,Eduardo
9341,Cartão de Crédito,4143.26,1,0-30,719,Fernanda
9342,Cartão de Crédito,2500.24,23,0-30,666,Gustavo
9343,Empréstimo Consignado,10664.54,51,31-60,707,Bruno
9344,Cartão de Crédito,2532.6,46,31-60,598,Eduardo
9345,Crédito Pessoal,5157.7,50,31-60,705,Eduardo
9346,Empréstimo Consignado,9354.08,79,61-90,448,Bruno
9347,Cartão de Crédito,2634.82,22,0-30,886,Fernanda
9348,Empréstimo Consignado,5265.95,26,0-30,623,Carlos
9349,Cartão de Crédito,3564.97,5,0-30,810,Carlos
9350,Empréstimo Consignado,9348.4,102,90+,336,Helena
9351,Crédito Pessoal,4906.58,109,90+,492,Carlos
9352,Crédito Pessoal,3747.06,82,61-90,616,Gustavo
9353,Empréstimo Consignado,8875.97,33,31-60,562,Ana
9354,Crédito Pessoal,4513.69,15,0-30,655,Ana
9355,Crédito Pessoal,5364.34,128,90+,501,Helena
9356,Cartão de Crédito,2348.89,11,0-30,617,Daniela
9357,Empréstimo Consignado,5506.8,70,61-90,505,Gustavo
9358,Crédito Pessoal,8220.77,22,0-30,676,Gustavo
9359,Empréstimo Consignado,5168.62,16,0-30,859,Daniela
9360,Cartão de Crédito,1875.39,77,61-90,520,Helena
9361,Cartão de Crédito,3042.53,97,90+,439,Eduardo
9362,Empréstimo Consignado,8929.33,39,31-60,683,Daniela
9363,Crédito Pessoal,6321.45,9,0-30,647,Ana
9364,Crédito Pessoal,6006.28,47,31-60,646,Eduardo
9365,Crédito Pessoal,3493.93,20,0-30,881,Daniela
9366,Cartão de Crédito,3035.97,56,31-60,607,Daniela
9367,Cartão de Crédito,1985.6,37,31-60,537,Gustavo
9368,Empréstimo Consignado,11161.33,60,31-60,579,Carlos
9369,Cartão de Crédito,1701.58,45,31-60,735,Ana
9370,Cartão de Crédito,1865.61,136,90+,452,Eduardo
9371,Cartão de Crédito,1888.14,66,61-90,649,Helena
9372,Crédito Pessoal,5620.48,134,90+,483,Bruno
9373,Crédito Pessoal,4895.93,180,90+,501,Fernanda
9374,Empréstimo Consignado,8344.21,64,61-90,628,Daniela
9375,Crédito Pessoal,4764.13,20,0-30,883,Ana
9376,Crédito Pessoal,4893.69,50,31-60,560,Eduardo
9377,Cartão de Crédito,2114.38,43,31-60,719,Fernanda
9378,Crédito Pessoal,1977.94,75,61-90,488,Gustavo
9379,Empréstimo Consignado,3814.72,3,0-30,688,Ana
9380,Crédito Pessoal,3397.12,53,31-60,678,Helena
9381,Crédito Pessoal,4355.85,13,0-30,863,Ana
9382,Crédito Pessoal,7929.16,79,61-90,627,Eduardo
9383,Cartão de Crédito,1684.58,26,0-30,702,Carlos
9384,Crédito Pessoal,2815.08,19,0-30,687,Fernanda
9385,Cartão de Crédito,1043.67,30,0-30,622,Carlos
9386,Empréstimo Consignado,9503.72,6,0-30,892,Helena
9387,Empréstimo Consignado,7359.62,16,0-30,866,Daniela
9388,Crédito Pessoal,2411.75,140,90+,316,Carlos
9389,Cartão de Crédito,2477.13,2,0-30,884,Daniela
9390,Cartão de Crédito,2033.34,18,0-30,761,Daniela
9391,Empréstimo Consignado,11885.58,93,90+,377,Eduardo
9392,Empréstimo Consignado,5988.49,87,61-90,521,Helena
9393,Crédito Pessoal,8396.24,153,90+,524,Ana
9394,Cartão de Crédito,2637.78,4,0-30,711,Helena
9395,Crédito Pessoal,4210.23,59,31-60,738,Bruno
9396,Crédito Pessoal,4486.07,75,61-90,609,Gustavo
9397,Crédito Pessoal,5586.47,155,90+,392,Bruno
9398,Cartão de Crédito,2285.46,20,0-30,601,Carlos
9399,Cartão de Crédito,1759.49,1,0-30,802,Eduardo
9400,Crédito Pessoal,6261.85,49,31-60,530,Bruno
9401,Cartão de Crédito,3293.22,52,31-60,616,Gustavo
9402,Crédito Pessoal,7054.35,53,31-60,612,Ana
9403,Cartão de Crédito,2371.78,1,0-30,899,Daniela
9404,Crédito Pessoal,7183.69,103,90+,426,Daniela
9405,Crédito Pessoal,5630.95,69,61-90,489,Eduardo
9406,Crédito Pessoal,4414.61,13,0-30,713,Carlos
9407,Crédito Pessoal,3877.97,13,0-30,673,Ana
9408,Cartão de Crédito,3236.54,30,0-30,840,Gustavo
9409,Crédito Pessoal,1634.23,6,0-30,653,Carlos
9410,Cartão de Crédito,3611.0,141,90+,458,Gustavo
9411,Crédito Pessoal,5251.99,170,90+,510,Helena
9412,Cartão de Crédito,2022.39,60,31-60,608,Carlos
9413,Cartão de Crédito,1928.11,97,90+,323,Eduardo
9414,Crédito Pessoal,4113.5,148,90+,452,Daniela
9415,Cartão de Crédito,3064.73,90,61-90,562,Carlos
9416,Crédito Pessoal,5623.17,77,61-90,456,Helena
9417,Cartão de Crédito,2132.82,25,0-30,813,Helena
9418,Crédito Pessoal,3918.27,33,31-60,527,Gustavo
9419,Cartão de Crédito,2751.23,12,0-30,803,Carlos
9420,Cartão de Crédito,4694.92,24,0-30,632,Ana
9421,Empréstimo Consignado,16200.33,53,31-60,552,Helena
9422,Cartão de Crédito,3340.95,23,0-30,721,Fernanda
9423,Cartão de Crédito,1880.43,39,31-60,515,Daniela
9424,Crédito Pessoal,6508.14,6,0-30,753,Carlos
9425,Empréstimo Consignado,5767.6,4,0-30,817,Fernanda
9426,Cartão de Crédito,2316.9,12,0-30,704,Bruno
9427,Crédito Pessoal,7731.28,10,0-30,676,Gustavo
9428,Empréstimo Consignado,7267.76,88,61-90,486,Helena
9429,Crédito Pessoal,4434.35,56,31-60,530,Fernanda
9430,Empréstimo Consignado,6482.77,147,90+,399,Bruno
9431,Empréstimo Consignado,5548.68,31,31-60,654,Helena
9432,Crédito Pessoal,4476.28,33,31-60,535,Gustavo
9433,Cartão de Crédito,3092.34,39,31-60,558,Daniela
9434,Crédito Pessoal,6353.75,24,0-30,705,Daniela
9435,Crédito Pessoal,5587.65,31,31-60,714,Eduardo
9436,Crédito Pessoal,7352.76,65,61-90,629,Fernanda
9437,Cartão de Crédito,1120.37,103,90+,302,Gustavo
9438,Crédito Pessoal,5105.15,27,0-30,821,Carlos
9439,Crédito Pessoal,3582.01,49,31-60,620,Bruno
9440,Cartão de Crédito,4087.49,99,90+,459,Fernanda
9441,Crédito Pessoal,4487.85,169,90+,314,Bruno
9442,Crédito Pessoal,6483.27,8,0-30,793,Gustavo
9443,Crédito Pessoal,6994.56,109,90+,517,Daniela
9444,Crédito Pessoal,4253.31,23,0-30,790,Helena
9445,Cartão de Crédito,3243.71,29,0-30,851,Gustavo
9446,Crédito Pessoal,7084.66,49,31-60,725,Daniela
9447,Empréstimo Consignado,10369.37,45,31-60,500,Ana
9448,Cartão de Crédito,2082.27,15,0-30,732,Ana
9449,Crédito Pessoal,2138.69,38,31-60,589,Gustavo
9450,Crédito Pessoal,9276.83,16,0-30,605,Daniela
9451,Crédito Pessoal,4418.48,85,61-90,626,Ana
9452,Cartão de Crédito,3303.48,50,31-60,743,Daniela
9453,Crédito Pessoal,4070.66,45,31-60,632,Fernanda
9454,Crédito Pessoal,9195.63,36,31-60,615,Daniela
9455,Empréstimo Consignado,6505.11,24,0-30,672,Eduardo
9456,Crédito Pessoal,5201.16,53,31-60,655,Ana
9457,Crédito Pessoal,9644.03,48,31-60,710,Carlos
9458,Empréstimo Consignado,3205.04,37,31-60,568,Carlos
9459,Cartão de Crédito,3464.95,11,0-30,899,Fernanda
9460,Crédito Pessoal,4949.44,29,0-30,743,Eduardo
9461,Cartão de Crédito,3066.13,36,31-60,698,Gustavo
9462,Crédito Pessoal,4303.99,57,31-60,705,Carlos
9463,Cartão de Crédito,3808.83,30,0-30,800,Carlos
9464,Cartão de Crédito,1850.47,3,0-30,838,Fernanda
9465,Empréstimo Consignado,8111.5,54,31-60,650,Fernanda
9466,Empréstimo Consignado,10806.27,28,0-30,667,Eduardo
9467,Empréstimo Consignado,5538.76,48,31-60,670,Bruno
9468,Empréstimo Consignado,8382.18,99,90+,453,Eduardo
9469,Cartão de Crédito,1679.89,171,90+,340,Eduardo
9470,Crédito Pessoal,4196.17,27,0-30,669,Ana
9471,Cartão de Crédito,4599.64,27,0-30,886,Carlos
9472,Cartão de Crédito,3573.22,53,31-60,516,Helena
9473,Empréstimo Consignado,9998.52,178,90+,436,Gustavo
9474,Crédito Pessoal,5738.47,31,31-60,718,Carlos
9475,Empréstimo Consignado,3302.68,15,0-30,605,Bruno
9476,Empréstimo Consignado,7439.43,28,0-30,797,Gustavo
9477,Empréstimo Consignado,10766.89,33,31-60,691,Eduardo
9478,Empréstimo Consignado,6673.29,161,90+,431,Daniela
9479,Crédito Pessoal,5721.13,2,0-30,783,Bruno
9480,Crédito Pessoal,2993.2,107,90+,317,Helena
9481,Crédito Pessoal,2824.4,29,0-30,812,Bruno
9482,Crédito Pessoal,9562.46,60,31-60,547,Carlos
9483,Cartão de Crédito,4203.3,8,0-30,628,Carlos
9484,Empréstimo Consignado,7743.39,15,0-30,752,Carlos
9485,Empréstimo Consignado,5665.6,56,31-60,575,Carlos
9486,Cartão de Crédito,1746.23,21,0-30,837,Bruno
9487,Crédito Pessoal,5803.24,24,0-30,864,Fernanda
9488,Crédito Pessoal,8869.4,88,61-90,598,Eduardo
